docID,edinetCode,secCode,submitDateTime,periodStart,periodEnd,parentDocID
S1005K23,E01875,66590,2015-08-05 15:07,2015-04-01,2015-06-30,
S1005EMF,E30140,60890,2015-08-05 15:13,2015-04-01,2015-06-30,
S1005K5B,E04887,96440,2015-08-05 15:13,2015-04-01,2015-06-30,
S1005JDS,E02205,72800,2015-08-05 15:15,2015-04-01,2015-06-30,
S1005K5C,E01658,,2015-08-05 15:29,2015-04-01,2015-06-30,
S1005HW5,E03624,83540,2015-08-05 15:43,2015-04-01,2015-06-30,
S1005JEA,E03565,83650,2015-08-05 15:46,2015-04-01,2015-06-30,
S1005KD4,E02446,,2015-08-05 15:57,2015-04-01,2015-06-30,
S1005KJ0,E02931,26920,2015-08-05 16:01,2015-04-01,2015-06-30,
S1005K9X,E05121,47810,2015-08-05 16:04,2015-04-01,2015-06-30,
S1005KZ9,E02170,72260,2015-08-05 16:14,2015-04-01,2015-06-30,
S1005KLL,E04815,97530,2015-08-05 17:07,2015-04-01,2015-06-30,
S1005L7X,E01714,63280,2015-08-06 09:00,2015-04-01,2015-06-30,
S1005KT1,E01600,64710,2015-08-06 09:00,2015-04-01,2015-06-30,
S1005KI0,E05462,87930,2015-08-06 09:01,2015-04-01,2015-06-30,
S1005KUA,E02386,79880,2015-08-06 09:02,2015-04-01,2015-06-30,
S1005K0J,E00884,44710,2015-08-06 09:03,2015-04-01,2015-06-30,
S1005KPS,E01593,72590,2015-08-06 09:03,2015-04-01,2015-06-30,
S1005IUT,E01428,79390,2015-08-06 09:03,2015-04-01,2015-06-30,
S1005JJB,E02162,72830,2015-08-06 09:03,2015-04-01,2015-06-30,
S1005KLP,E01840,,2015-08-06 09:04,2015-04-01,2015-06-30,
S1005JEV,E00960,,2015-08-06 09:06,2015-04-01,2015-06-30,
S1005JYW,E02221,72960,2015-08-06 09:06,2015-04-01,2015-06-30,
S1005IOP,E05223,43120,2015-08-06 09:06,2015-04-01,2015-06-30,
S1005KTI,E01608,,2015-08-06 09:08,2015-04-01,2015-06-30,
S1005KME,E00536,,2015-08-06 09:08,2015-03-26,2015-06-25,
S1005KJK,E02136,71050,2015-08-06 09:09,2015-04-01,2015-06-30,
S1005K86,E05651,32370,2015-08-06 09:10,2015-04-01,2015-06-30,
S1005K0P,E05540,37840,2015-08-06 09:10,2015-04-01,2015-06-30,
S1005KSN,E00824,42060,2015-08-06 09:10,2015-04-01,2015-06-30,
S1005JRP,E04788,85930,2015-08-06 09:13,2015-04-01,2015-06-30,
S1005JUV,E01060,49730,2015-08-06 09:13,2015-04-01,2015-06-30,
S1005K0X,E00730,78570,2015-08-06 09:14,2015-04-01,2015-06-30,
S1005KZ5,E00156,,2015-08-06 09:14,2015-04-01,2015-06-30,
S1005K1G,E01204,53860,2015-08-06 09:15,2015-04-01,2015-06-30,
S1005KGK,E02274,77510,2015-08-06 09:16,2015-04-01,2015-06-30,
S1005JER,E01870,67770,2015-08-06 09:17,2015-04-01,2015-06-30,
S1005K6U,E02698,82280,2015-08-06 09:17,2015-04-01,2015-06-30,
S1005KT9,E05272,43480,2015-08-06 09:20,2015-04-01,2015-06-30,
S1005KTP,E05283,23170,2015-08-06 09:20,2015-04-01,2015-06-30,
S1005K8H,E01331,57420,2015-08-06 09:23,2015-04-01,2015-06-30,
S1005L19,E00601,81140,2015-08-06 09:25,2015-04-01,2015-06-30,
S1005IIY,E00083,18330,2015-08-06 09:25,2015-04-01,2015-06-30,
S1005KTK,E02366,79760,2015-08-06 09:29,2015-04-01,2015-06-30,
S1005L8T,E02155,72360,2015-08-06 09:30,2015-04-01,2015-06-30,
S1005JR4,E01420,59660,2015-08-06 09:31,2015-04-01,2015-06-30,
S1005L30,E01411,59860,2015-08-06 09:33,2015-04-01,2015-06-30,
S1005JV7,E02390,69610,2015-08-06 09:36,2015-04-01,2015-06-30,
S1005KDK,E01185,53950,2015-08-06 09:36,2015-04-01,2015-06-30,
S1005HOX,E02163,72610,2015-08-06 09:37,2015-04-01,2015-06-30,
S1005IE9,E00511,29240,2015-08-06 09:38,2015-04-01,2015-06-30,
S1005KIW,E04098,,2015-08-06 09:40,2015-04-01,2015-06-30,
S1005L3F,E00356,21090,2015-08-06 09:42,2015-04-01,2015-06-30,
S1005L2D,E03542,,2015-08-06 09:45,2015-04-01,2015-06-30,
S1005IJC,E02412,79470,2015-08-06 09:45,2015-04-01,2015-06-30,
S1005KL2,E01966,69470,2015-08-06 09:55,2015-04-01,2015-06-30,
S1005KLA,E01909,64070,2015-08-06 09:57,2015-04-01,2015-06-30,
S1005KM0,E00316,17200,2015-08-06 09:58,2015-04-01,2015-06-30,
S1005KR3,E01667,63490,2015-08-06 10:05,,,S10053UW
S1005JHE,E02644,80600,2015-08-06 10:07,2015-04-01,2015-06-30,
S1005J5D,E05304,23270,2015-08-06 10:07,2015-04-01,2015-06-30,
S1005KWW,E01725,62690,2015-08-06 10:07,2015-04-01,2015-06-30,
S1005KTF,E02252,72240,2015-08-06 10:09,2015-04-01,2015-06-30,
S1005KR8,E02178,72500,2015-08-06 10:10,2015-04-01,2015-06-30,
S1005JNT,E02301,77390,2015-08-06 10:13,2015-04-01,2015-06-30,
S1005LC1,E03138,98320,2015-08-06 10:14,2015-04-01,2015-06-30,
S1005JYM,E00313,17230,2015-08-06 10:16,2015-04-01,2015-06-30,
S1005KNV,E01772,67520,2015-08-06 10:17,2015-04-01,2015-06-30,
S1005KIH,E02150,72220,2015-08-06 10:19,2015-04-01,2015-06-30,
S1005JKI,E03545,83410,2015-08-06 10:25,2015-04-01,2015-06-30,
S1005LBF,E01074,81310,2015-08-06 10:29,2015-04-01,2015-06-30,
S1005LCQ,E01011,49870,2015-08-06 10:34,2015-04-01,2015-06-30,
S1005K67,E05681,,2015-08-06 10:36,2015-04-01,2015-06-30,
S1005JKG,E03544,83490,2015-08-06 10:38,2015-04-01,2015-06-30,
S1005LC9,E04357,93680,2015-08-06 10:39,,,S10050RF
S1005KHK,E23288,31570,2015-08-06 10:49,2015-04-01,2015-06-30,
S1005KSZ,E03507,30750,2015-08-06 11:02,2014-05-16,2015-05-15,
S1005KZX,E04390,,2015-08-06 11:13,,,S1005AUF
S1005K75,E05312,23350,2015-08-06 11:20,2015-04-01,2015-06-30,
S1005KHO,E00865,,2015-08-06 11:24,2015-04-01,2015-06-30,
S1005L43,E02368,,2015-08-06 11:26,2015-04-01,2015-06-30,
S1005KG8,E02164,,2015-08-06 11:52,2015-04-01,2015-06-30,
S1005KAT,E01332,58010,2015-08-06 11:53,2015-04-01,2015-06-30,
S1005K10,E01047,49670,2015-08-06 11:54,2015-04-01,2015-06-30,
S1005KMD,E00334,22820,2015-08-06 11:59,2015-04-01,2015-06-30,
S1005K5E,E02201,72770,2015-08-06 12:31,2015-04-01,2015-06-30,
S1005KEY,E01405,59920,2015-08-06 12:57,2015-04-01,2015-06-30,
S1005K2S,E00817,,2015-08-06 13:01,2015-04-01,2015-06-30,
S1005KSG,E02713,98570,2015-08-06 13:06,2015-04-01,2015-06-30,
S1005KFB,E00082,18900,2015-08-06 13:08,2015-04-01,2015-06-30,
S1005J02,E00258,17890,2015-08-06 13:09,2015-04-01,2015-06-30,
S1005KX6,E03149,,2015-08-06 13:09,2014-05-16,2015-05-15,
S1005JVP,E01379,58510,2015-08-06 13:12,2015-04-01,2015-06-30,
S1005KMH,E02955,27600,2015-08-06 13:14,2015-04-01,2015-06-30,
S1005KOZ,E01863,,2015-08-06 13:15,2015-04-01,2015-06-30,
S1005KA5,E01417,59470,2015-08-06 13:16,2015-04-01,2015-06-30,
S1005LN0,E02200,,2015-08-06 13:17,2015-04-01,2015-06-30,
S1005KK8,E00176,18980,2015-08-06 13:17,2015-04-01,2015-06-30,
S1005L40,E01808,68000,2015-08-06 13:17,2015-04-01,2015-06-30,
S1005JDG,E02772,99670,2015-08-06 13:17,2015-04-01,2015-06-30,
S1005K42,E01776,,2015-08-06 13:18,2015-04-01,2015-06-30,
S1005JXQ,E01955,69650,2015-08-06 13:26,2015-04-01,2015-06-30,
S1005JZM,E05669,38410,2015-08-06 13:26,2015-04-01,2015-06-30,
S1005KRO,E00272,17760,2015-08-06 13:30,2015-04-01,2015-06-30,
S1005JWD,E02167,72690,2015-08-06 13:31,2015-04-01,2015-06-30,
S1005LOZ,E31055,60260,2015-08-06 13:45,2015-04-01,2015-06-30,
S1005KHQ,E01108,72820,2015-08-06 13:47,2015-04-01,2015-06-30,
S1005LQ7,E00597,,2015-08-06 14:00,2015-04-01,2015-06-30,
S1005LPC,E01225,54010,2015-08-06 14:01,2015-04-01,2015-06-30,
S1005KLE,E04032,89350,2015-08-06 14:02,2015-04-01,2015-06-30,
S1005KYE,E04284,93020,2015-08-06 14:03,2015-04-01,2015-06-30,
S1005LQK,E00836,42720,2015-08-06 14:03,2015-04-01,2015-06-30,
S1005JV4,E01602,64730,2015-08-06 14:05,2015-04-01,2015-06-30,
S1005KAY,E00990,49110,2015-08-06 14:05,2015-04-01,2015-06-30,
S1005KVJ,E01533,63020,2015-08-06 14:12,2015-04-01,2015-06-30,
S1005KWQ,E02194,59490,2015-08-06 14:14,2015-04-01,2015-06-30,
S1005L4I,E02154,72460,2015-08-06 14:15,2015-04-01,2015-06-30,
S1005HL2,E04376,94020,2015-08-06 14:19,2015-04-01,2015-06-30,
S1005KJ4,E01802,67450,2015-08-06 14:22,2015-04-01,2015-06-30,
S1005KUZ,E01157,52620,2015-08-06 14:25,2015-04-01,2015-06-30,
S1005LTS,E02058,67850,2015-08-06 14:28,,,S1004NV2
S1005JJ5,E26707,57030,2015-08-06 14:28,2015-04-01,2015-06-30,
S1005KH6,E01798,68480,2015-08-06 14:43,2015-04-01,2015-06-30,
S1005L73,E05110,,2015-08-06 14:46,,,S1005K4A
S1005K58,E01151,53930,2015-08-06 14:51,2015-04-01,2015-06-30,
S1005LUG,E02450,78670,2015-08-06 14:55,,,S10057MS
S1005LVA,E05045,47320,2015-08-06 14:57,2015-04-01,2015-06-30,
S1005KHI,E01284,56070,2015-08-06 14:59,2015-04-01,2015-06-30,
S1005LO1,E01693,64850,2015-08-06 15:00,2015-04-01,2015-06-30,
S1005L4M,E25867,36560,2015-08-06 15:00,2015-04-01,2015-06-30,
S1005KHM,E00227,19520,2015-08-06 15:00,2015-04-01,2015-06-30,
S1005L7A,E03197,,2015-08-06 15:00,2015-04-01,2015-06-30,
S1005L24,E25621,32750,2015-08-06 15:01,2015-04-01,2015-06-30,
S1005J07,E03095,,2015-08-06 15:01,2015-04-01,2015-06-30,
S1005K6B,E01907,69980,2015-08-06 15:02,2015-04-01,2015-06-30,
S1005L4O,E01647,64080,2015-08-06 15:02,2015-04-01,2015-06-30,
S1005KAJ,E02127,70120,2015-08-06 15:04,2015-04-01,2015-06-30,
S1005KTZ,E00056,18610,2015-08-06 15:04,2015-04-01,2015-06-30,
S1005LBK,E05419,24100,2015-08-06 15:05,2015-04-01,2015-06-30,
S1005KSO,E02270,77270,2015-08-06 15:07,2015-04-01,2015-06-30,
S1005LUE,E01729,61570,2015-08-06 15:08,2015-04-01,2015-06-30,
S1005KQO,E00069,18110,2015-08-06 15:08,2015-04-01,2015-06-30,
S1005K5A,E00309,,2015-08-06 15:10,2015-04-01,2015-06-30,
S1005JMG,E01880,69230,2015-08-06 15:10,2015-04-01,2015-06-30,
S1005K66,E01673,62730,2015-08-06 15:11,2015-04-01,2015-06-30,
S1005JJ7,E00168,19820,2015-08-06 15:12,2015-04-01,2015-06-30,
S1005L3L,E04110,90310,2015-08-06 15:14,,,S10057TN
S1005LXM,E05426,84250,2015-08-06 15:15,2015-04-01,2015-06-30,
S1005KQJ,E00937,49970,2015-08-06 15:16,2015-04-01,2015-06-30,
S1005L38,E00791,41020,2015-08-06 15:17,2015-04-01,2015-06-30,
S1005KQP,E01964,,2015-08-06 15:18,2015-04-01,2015-06-30,
S1005L23,E05522,,2015-08-06 15:22,2015-04-01,2015-06-30,
S1005L0Q,E02081,67230,2015-08-06 15:22,2015-04-01,2015-06-30,
S1005KWS,E02158,72350,2015-08-06 15:25,2015-04-01,2015-06-30,
S1005KYH,E05292,23090,2015-08-06 15:29,2015-04-01,2015-06-30,
S1005KIL,E05657,21360,2015-08-06 15:32,2015-04-01,2015-06-30,
S1005L10,E02272,77330,2015-08-06 15:32,2015-04-01,2015-06-30,
S1005K2J,E02066,67500,2015-08-06 15:36,2015-04-01,2015-06-30,
S1005LT0,E05377,17170,2015-08-06 15:37,2015-04-01,2015-06-30,
S1005KFG,E04888,,2015-08-06 15:43,2015-04-01,2015-06-30,
S1005M0V,E02387,72840,2015-08-06 15:44,2015-04-01,2015-06-30,
S1005K2X,E02271,77310,2015-08-06 15:46,2015-04-01,2015-06-30,
S1005KLY,E04848,96990,2015-08-06 15:51,2015-04-01,2015-06-30,
S1005KM4,E00061,,2015-08-06 15:53,2015-04-01,2015-06-30,
S1005JYR,E02248,72080,2015-08-06 15:54,2015-04-01,2015-06-30,
S1005K0D,E30438,42460,2015-08-06 16:00,2015-04-01,2015-06-30,
S1005KML,E00051,,2015-08-06 16:02,2015-04-01,2015-06-30,
S1005K1Z,E02004,69120,2015-08-06 16:03,2015-04-01,2015-06-30,
S1005KAX,E01563,63100,2015-08-06 16:04,2015-04-01,2015-06-30,
S1005KQL,E01256,55630,2015-08-06 16:06,2015-04-01,2015-06-30,
S1005LIE,E01753,65840,2015-08-06 16:07,2015-04-01,2015-06-30,
S1005KWU,E00994,35530,2015-08-06 16:08,2015-04-01,2015-06-30,
S1005M2W,E04430,94320,2015-08-06 16:08,2015-04-01,2015-06-30,
S1005K5L,E00693,79120,2015-08-06 16:10,2015-04-01,2015-06-30,
S1005L7S,E02183,72540,2015-08-06 16:13,2015-04-01,2015-06-30,
S1005KST,E01978,69420,2015-08-06 16:26,2015-04-01,2015-06-30,
S1005M4V,E24682,45820,2015-08-06 16:36,2015-04-01,2015-06-30,
S1005KPW,E04518,,2015-08-06 16:47,2015-04-01,2015-06-30,
S1005LQS,E01013,,2015-08-06 16:50,2015-04-01,2015-06-30,
S1005J5R,E05080,47550,2015-08-06 17:05,2015-04-01,2015-06-30,
S1005KFC,E03653,,2015-08-06 17:10,2015-04-01,2015-06-30,
S1005LO2,E02199,64700,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005JYN,E00976,,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005MB7,E00923,45070,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005LYF,E00148,18700,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005MB9,E04954,46410,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005JO0,E04501,95060,2015-08-07 09:00,2015-04-01,2015-06-30,
S1005LT2,E01971,68170,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005LMT,E02012,65180,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005HV7,E01235,54100,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005LRR,E01478,60050,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005JWL,E01627,63820,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005JAT,E01015,49850,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005L6U,E01939,68060,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005MGJ,E01747,66430,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005K8R,E01861,,2015-08-07 09:01,2015-04-01,2015-06-30,
S1005L8G,E02254,74080,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005LAJ,E02176,72400,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005HL4,E00556,32040,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005JJ1,E00858,79420,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005MAF,E02171,60420,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005JJ0,E02588,80250,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005JDT,E05521,37980,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005KIR,E00271,17770,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005LC8,E00971,,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005L8N,E01286,,2015-08-07 09:02,2015-04-01,2015-06-30,
S1005LR2,E01415,59360,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005L8P,E03582,83830,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005KW2,E02035,68810,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005MFG,E02054,67890,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005KND,E02472,78400,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005J93,E00770,40450,2015-08-07 09:03,2015-04-01,2015-06-30,
S1005KQW,E02874,75590,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005KTQ,E01892,69020,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005M8H,E04777,97630,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005M8E,E01156,52610,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005KGJ,E01131,53550,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005K45,E01989,69280,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005JVC,E01382,59750,2015-08-07 09:04,2015-04-01,2015-06-30,
S1005KON,E03867,88180,2015-08-07 09:05,2015-04-01,2015-06-30,
S1005L9A,E04933,97900,2015-08-07 09:05,2015-04-01,2015-06-30,
S1005M31,E01770,67420,2015-08-07 09:05,2015-04-01,2015-06-30,
S1005KHG,E00194,19800,2015-08-07 09:05,2015-04-01,2015-06-30,
S1005LFP,E00881,44040,2015-08-07 09:06,2015-04-01,2015-06-30,
S1005L1O,E05003,,2015-08-07 09:07,2015-04-01,2015-06-30,
S1005JZH,E03645,85370,2015-08-07 09:07,2015-04-01,2015-06-30,
S1005KHE,E01848,69300,2015-08-07 09:07,2015-04-01,2015-06-30,
S1005KPI,E02696,82490,2015-08-07 09:07,2015-04-01,2015-06-30,
S1005LIW,E03556,83310,2015-08-07 09:08,2015-04-01,2015-06-30,
S1005JPL,E02275,77520,2015-08-07 09:09,2015-04-01,2015-06-30,
S1005J6O,E24558,14170,2015-08-07 09:09,2015-04-01,2015-06-30,
S1005KIT,E05112,26560,2015-08-07 09:10,2015-04-01,2015-06-30,
S1005M02,E01236,56090,2015-08-07 09:10,2015-04-01,2015-06-30,
S1005IS6,E00929,,2015-08-07 09:10,2015-04-01,2015-06-30,
S1005L91,E02645,81180,2015-08-07 09:10,2015-04-01,2015-06-30,
S1005LWY,E01150,53520,2015-08-07 09:10,2015-04-01,2015-06-30,
S1005KUB,E03727,84620,2015-08-07 09:11,2015-04-01,2015-06-30,
S1005KWJ,E02839,74820,2015-08-07 09:11,2015-04-01,2015-06-30,
S1005LHM,E01057,44640,2015-08-07 09:11,2015-04-01,2015-06-30,
S1005LB3,E02804,74380,2015-08-07 09:11,2015-04-01,2015-06-30,
S1005LK6,E02214,72870,2015-08-07 09:11,2015-04-01,2015-06-30,
S1005MGM,E00179,18670,2015-08-07 09:12,2015-04-01,2015-06-30,
S1005LNM,E01821,68820,2015-08-07 09:12,2015-04-01,2015-06-30,
S1005LWM,E05317,23420,2015-08-07 09:12,2015-04-01,2015-06-30,
S1005LCM,E05389,23970,2015-08-07 09:12,2015-04-01,2015-06-30,
S1005KTW,E02729,98890,2015-08-07 09:13,2015-04-01,2015-06-30,
S1005LB8,E05664,38370,2015-08-07 09:13,2015-04-01,2015-06-30,
S1005MCI,E01065,49750,2015-08-07 09:13,2015-04-01,2015-06-30,
S1005MCD,E01572,63690,2015-08-07 09:13,2015-04-01,2015-06-30,
S1005LT5,E03581,83700,2015-08-07 09:14,2015-04-01,2015-06-30,
S1005LZW,E00232,19050,2015-08-07 09:14,2015-04-01,2015-06-30,
S1005KL7,E01596,64400,2015-08-07 09:14,2015-04-01,2015-06-30,
S1005L61,E04858,96850,2015-08-07 09:15,2015-04-01,2015-06-30,
S1005LK7,E00766,40410,2015-08-07 09:15,2015-04-01,2015-06-30,
S1005KUK,E03575,83660,2015-08-07 09:15,2015-04-01,2015-06-30,
S1005KA7,E02337,77090,2015-08-07 09:15,2015-04-01,2015-06-30,
S1005JXK,E00213,,2015-08-07 09:16,2015-04-01,2015-06-30,
S1005LUW,E01887,68440,2015-08-07 09:16,2015-04-01,2015-06-30,
S1005KIN,E00181,19390,2015-08-07 09:16,2015-04-01,2015-06-30,
S1005LOA,E00432,,2015-08-07 09:16,2015-04-01,2015-06-30,
S1005LK9,E00055,18020,2015-08-07 09:17,2015-04-01,2015-06-30,
S1005LE1,E01768,67040,2015-08-07 09:17,2015-04-01,2015-06-30,
S1005LM0,E02378,79360,2015-08-07 09:17,2015-04-01,2015-06-30,
S1005LVP,E02738,98160,2015-08-07 09:17,2015-04-01,2015-06-30,
S1005MHO,E02682,80370,2015-08-07 09:17,2015-04-01,2015-06-30,
S1005L9D,E04857,96860,2015-08-07 09:18,2015-04-01,2015-06-30,
S1005MEE,E03121,81600,2015-08-07 09:18,2015-04-01,2015-06-30,
S1005LIF,E01027,49170,2015-08-07 09:18,2015-04-01,2015-06-30,
S1005LXI,E00174,,2015-08-07 09:18,2015-04-01,2015-06-30,
S1005LHF,E00669,39460,2015-08-07 09:19,2015-04-01,2015-06-30,
S1005KRB,E02363,79520,2015-08-07 09:19,2015-04-01,2015-06-30,
S1005JS9,E03562,83600,2015-08-07 09:19,2015-04-01,2015-06-30,
S1005M5A,E01642,62820,2015-08-07 09:20,2015-04-01,2015-06-30,
S1005K3O,E00354,21070,2015-08-07 09:20,2015-04-01,2015-06-30,
S1005M81,E05423,24120,2015-08-07 09:20,2015-04-01,2015-06-30,
S1005LFZ,E00871,42420,2015-08-07 09:21,2015-04-01,2015-06-30,
S1005M3N,E02247,72140,2015-08-07 09:22,2015-04-01,2015-06-30,
S1005K3F,E03555,83360,2015-08-07 09:23,2015-04-01,2015-06-30,
S1005LJX,E01113,51850,2015-08-07 09:23,2015-04-01,2015-06-30,
S1005L57,E02352,77600,2015-08-07 09:23,2015-04-01,2015-06-30,
S1005KZ4,E03551,,2015-08-07 09:25,2015-04-01,2015-06-30,
S1005M3Y,E02184,,2015-08-07 09:25,2015-04-01,2015-06-30,
S1005L6S,E01480,61010,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005KGV,E05011,47050,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005JUQ,E01296,56970,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005MI5,E04955,46420,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005MDA,E03938,88440,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005JVQ,E04809,,2015-08-07 09:26,2015-04-01,2015-06-30,
S1005M28,E05014,47080,2015-08-07 09:27,2015-04-01,2015-06-30,
S1005LAN,E03622,84180,2015-08-07 09:27,2015-04-01,2015-06-30,
S1005M53,E01946,69540,2015-08-07 09:27,2015-04-01,2015-06-30,
S1005K7L,E02362,79510,2015-08-07 09:28,2015-04-01,2015-06-30,
S1005KZ0,E00331,22640,2015-08-07 09:28,2015-04-01,2015-06-30,
S1005LJU,E01653,64550,2015-08-07 09:29,2015-04-01,2015-06-30,
S1005M3W,E04103,90420,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005JSI,E05556,33950,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005MC6,E02105,72130,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005LZL,E01719,63840,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005MHS,E04867,96630,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005LD1,E02838,74800,2015-08-07 09:30,2015-04-01,2015-06-30,
S1005MEX,E05392,37380,2015-08-07 09:31,2015-04-01,2015-06-30,
S1005KL3,E01841,69860,2015-08-07 09:31,2015-04-01,2015-06-30,
S1005KH8,E00957,45390,2015-08-07 09:31,2015-04-01,2015-06-30,
S1005L8I,E00523,30030,2015-08-07 09:31,2015-04-01,2015-06-30,
S1005M94,E02230,72680,2015-08-07 09:32,2015-04-01,2015-06-30,
S1005K1D,E02042,68750,2015-08-07 09:32,2015-04-01,2015-06-30,
S1005LQP,E01542,63610,2015-08-07 09:33,2015-04-01,2015-06-30,
S1005LHK,E01367,59910,2015-08-07 09:33,2015-04-01,2015-06-30,
S1005LDH,E02552,80120,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005K15,E00811,41140,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005L41,E01147,53570,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005LIC,E01744,65080,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005JAG,E01855,18320,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005JY3,E02692,82850,2015-08-07 09:34,2015-04-01,2015-06-30,
S1005L1M,E00703,79150,2015-08-07 09:35,2015-04-01,2015-06-30,
S1005KVW,E02246,72150,2015-08-07 09:35,2015-04-01,2015-06-30,
S1005KPR,E23202,22700,2015-08-07 09:35,2015-04-01,2015-06-30,
S1005M2Q,E01951,66520,2015-08-07 09:35,2015-04-01,2015-06-30,
S1005LOK,E04125,90520,2015-08-07 09:36,2015-04-01,2015-06-30,
S1005MAA,E02013,68990,2015-08-07 09:36,2015-04-01,2015-06-30,
S1005KI6,E03570,,2015-08-07 09:36,2015-04-01,2015-06-30,
S1005LJ0,E04357,93680,2015-08-07 09:37,2015-04-01,2015-06-30,
S1005LMK,E00466,28040,2015-08-07 09:37,2015-04-01,2015-06-30,
S1005LNU,E02229,72120,2015-08-07 09:37,2015-04-01,2015-06-30,
S1005LDT,E02877,72280,2015-08-07 09:39,2015-04-01,2015-06-30,
S1005JWU,E03107,,2015-08-07 09:39,2015-04-01,2015-06-30,
S1005LRH,E03793,86170,2015-08-07 09:39,2015-04-01,2015-06-30,
S1005LXA,E02905,76280,2015-08-07 09:39,2015-04-01,2015-06-30,
S1005LIL,E01632,63570,2015-08-07 09:39,2015-04-01,2015-06-30,
S1005IZJ,E01037,,2015-08-07 09:41,2015-04-01,2015-06-30,
S1005LOM,E02126,70110,2015-08-07 09:42,2015-04-01,2015-06-30,
S1005L8K,E00255,17930,2015-08-07 09:42,2015-04-01,2015-06-30,
S1005L0D,E02055,67970,2015-08-07 09:42,2015-04-01,2015-06-30,
S1005LAR,E02812,31530,2015-08-07 09:44,2015-04-01,2015-06-30,
S1005LU5,E01521,62180,2015-08-07 09:44,2015-04-01,2015-06-30,
S1005L9R,E01786,67680,2015-08-07 09:44,2015-04-01,2015-06-30,
S1005LRD,E00619,79050,2015-08-07 09:44,2015-04-01,2015-06-30,
S1005LDO,E00920,45030,2015-08-07 09:45,2015-04-01,2015-06-30,
S1005L2S,E04506,95080,2015-08-07 09:46,2015-04-01,2015-06-30,
S1005KQQ,E27633,32890,2015-08-07 09:46,2015-04-01,2015-06-30,
S1005MIA,E02977,33470,2015-08-07 09:47,2015-04-01,2015-06-30,
S1005JG5,E02112,,2015-08-07 09:47,2015-04-01,2015-06-30,
S1005JS6,E03992,88920,2015-08-07 09:49,2015-04-01,2015-06-30,
S1005MIZ,E02876,34200,2015-08-07 09:49,2015-04-01,2015-06-30,
S1005M0N,E00924,,2015-08-07 09:49,2015-04-01,2015-06-30,
S1005LFI,E00542,31100,2015-08-07 09:49,2015-04-01,2015-06-30,
S1005KKE,E02474,49740,2015-08-07 09:50,2015-04-01,2015-06-30,
S1005KV6,E02922,26670,2015-08-07 09:51,2015-04-01,2015-06-30,
S1005MCR,E02769,99600,2015-08-07 09:51,,,S10055FV
S1005MAY,E00360,21140,2015-08-07 09:51,2015-04-01,2015-06-30,
S1005MGP,E00225,19650,2015-08-07 09:51,2015-04-01,2015-06-30,
S1005J6K,E02998,30360,2015-08-07 09:51,2015-04-01,2015-06-30,
